5104,Phantom Dust,XB,2004,Action,0
5105,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Platform,0
5106,Fight Club,XB,2004,Fighting,0
5107,Metal Slug 3,XB,2004,Shooter,0
5108,Colin McRae Rally 04,XB,2004,Racing,0
5109,Hot Wheels: Stunt Track Challenge,XB,2004,Racing,0
5110,SNK vs. Capcom: SVC Chaos,XB,2004,Fighting,0
5111,The Bard's Tale,XB,2004,Role-Playing,0
5112,Silent Scope Complete,XB,2004,Shooter,0
5113,Tom Clancy's Classic Trilogy,XB,2004,Shooter,0
5114,Rocky: Legends,XB,2004,Action,0
5115,MTX Mototrax,XB,2004,Racing,0
5116,Crash 'N' Burn,XB,2004,Racing,0
5117,Trivial Pursuit unhinged,XB,2004,Misc,0
5118,Yourself Fitness,XB,2004,Sports,0
5119,World Soccer Winning Eleven 8 International,XB,2004,Sports,0
5120,Test Drive: Eve of Destruction,XB,2004,Racing,0
5121,Ford Racing 3,XB,2004,Racing,0
5122,MLB SlugFest Loaded,XB,2004,Sports,0
5123,Karaoke Revolution,XB,2004,Misc,0
5124,Forgotten Realms: Demon Stone,XB,2004,Action,0
5125,Indycar Series 2005,XB,2004,Action,0
5126,The Dukes of Hazzard: Return of the General Lee,XB,2004,Racing,0
5127,Vietcong: Purple Haze,XB,2004,Shooter,0
5128,Pinball Hall of Fame: The Gottlieb Collection,XB,2004,Misc,0
5129,MTV Music Generator 3: This Is the Remix,XB,2004,Misc,0
5130,Second Sight,XB,2004,Adventure,0
5131,Samurai Warriors,XB,2004,Action,0
5132,The Guy Game,XB,2004,Misc,0
5133,Pitfall: The Lost Expedition,XB,2004,Platform,0
5134,Worms Forts: Under Siege,XB,2004,Strategy,0
5135,Wings of War,XB,2004,Simulation,0
5136,Monster Garage,XB,2004,Strategy,0
5137,Terminator 3: The Redemption,XB,2004,Shooter,0
5138,IHRA Professional Drag Racing 2005,XB,2004,Racing,0
5139,Exhibition Volume 5,XB,2004,Misc,0
5140,Tron 2.0: Killer App,XB,2004,Action,0
5141,Catwoman,XB,2004,Action,0
5142,Carve,XB,2004,Racing,0
5143,UEFA Euro 2004: Portugal,XB,2004,Sports,0
5144,King Arthur,XB,2004,Action,0
5145,Fallout: Brotherhood of Steel,XB,2004,Role-Playing,0
5146,Ultra Bust-A-Move,XB,2004,Puzzle,0
5147,Alias,XB,2004,Action,0
5148,Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action,0
5149,Colin McRae Rally 2005,XB,2004,Racing,0
5150,Robotech: Invasion,XB,2004,Shooter,0
5151,Intellivision Lives!,XB,2004,Misc,0
5152,Wrath Unleashed,XB,2004,Strategy,0
5153,Trigger Man,XB,2004,Shooter,0
5154,TOCA Race Driver 2,XB,2004,Racing,0
5155,Strike Force Bowling,XB,2004,Sports,0
5156,Scaler,XB,2004,Platform,0
5157,Star Trek: Shattered Universe,XB,2004,Simulation,0
5158,Pure Pinball,XB,2004,Misc,0
5159,Obscure,XB,2004,Adventure,0
5160,GunGriffon: Allied Strike,XB,2004,Simulation,0
5161,Galleon: Islands of Mystery,XB,2004,Action,0
5162,Future Tactics: The Uprising,XB,2004,Strategy,0
5163,Syberia II,XB,2004,Adventure,0
5164,Room Zoom: Race for Impact,XB,2004,Racing,0
5165,Steel Battalion: Line of Contact,XB,2004,Simulation,0
5166,Carmen Sandiego: The Secret of the Stolen Drums,XB,2004,Action,0
5167,Pro Fishing Challenge,XB,2004,Sports,0
5168,Knight's Apprentice: Memorick's Adventures,XB,2004,Action,0
5169,Guess the Logos,XB,2004,Puzzle,0
5170,Headhunter: Redemption,XB,2004,Action,0
5171,Digimon Rumble Arena 2,XB,2004,Fighting,0
5172,Exhibition Volume 6,XB,2004,Misc,0
5173,Malice,XB,2004,Platform,0
5174,Powerdrome,XB,2004,Racing,0
5175,Nintendogs,DS,2005,Simulation,25
5176,Mario Kart DS,DS,2005,Racing,23
5177,Brain Age: Train Your Brain in Minutes a Day,DS,2005,Misc,20
5178,Brain Age 2: More Training in Minutes a Day,DS,2005,Puzzle,15
5179,Animal Crossing: Wild World,DS,2005,Simulation,12
5180,Big Brain Academy,DS,2005,Misc,7
5181,Sonic Rush,DS,2005,Platform,3
5182,Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005,Role-Playing,2
5183,Mario & Luigi: Partners in Time,DS,2005,Role-Playing,1
5184,Tamagotchi Connection: Corner Shop,DS,2005,Simulation,1
5185,Super Princess Peach,DS,2005,Platform,1
5186,Zoo Tycoon DS,DS,2005,Strategy,1
5187,The Sims 2,DS,2005,Simulation,1
5188,Phoenix Wright: Ace Attorney,DS,2005,Adventure,1
5189,Super Monkey Ball: Touch & Roll,DS,2005,Misc,1
5190,Kirby: Canvas Curse,DS,2005,Platform,1
5191,Pokemon Trozei!,DS,2005,Puzzle,1
5192,Jump Super Stars,DS,2005,Fighting,1
5193,Dragon Ball Z: Supersonic Warriors 2,DS,2005,Fighting,0
5194,Harvest Moon DS (US sales),DS,2005,Simulation,0
5195,Dragon Quest Heroes: Rocket Slime,DS,2005,Action,0
5196,Castlevania: Dawn of Sorrow,DS,2005,Platform,0
5197,Advance Wars: Dual Strike,DS,2005,Strategy,0
5198,Yoshi Touch & Go,DS,2005,Platform,0
5199,Trauma Center: Under the Knife,DS,2005,Simulation,0
5200,SpongeBob SquarePants: The Yellow Avenger,DS,2005,Action,0
5201,Star Wars Episode III: Revenge of the Sith,DS,2005,Action,0
5202,Madagascar,DS,2005,Platform,0
5203,Trace Memory,DS,2005,Adventure,0
5204,Harvest Moon DS Cute (US sales),DS,2005,Simulation,0
5205,Pac-Pix,DS,2005,Puzzle,0
5206,Need for Speed: Most Wanted,DS,2005,Racing,0
5207,Rayman DS,DS,2005,Platform,0
5208,Metroid Prime Pinball,DS,2005,Misc,0
5209,Harry Potter and the Goblet of Fire,DS,2005,Action,0
5210,Meteos,DS,2005,Puzzle,0
5211,Naruto: Ninja Council 2 European Version,DS,2005,Fighting,0
5212,Yoshi Touch & Go (JP sales),DS,2005,Platform,0
5213,Tony Hawk's American Sk8land,DS,2005,Sports,0
5214,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,2005,Action,0
5215,Shrek SuperSlam,DS,2005,Action,0
5216,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005,Action,0
5217,Burnout Legends,DS,2005,Racing,0
5218,Pac-Man World 3,DS,2005,Platform,0
5219,True Swing Golf,DS,2005,Sports,0
5220,DS Rakubiki Jiten,DS,2005,Misc,0
5221,Spyro: Shadow Legacy,DS,2005,Action,0
5222,Ultimate Spider-Man,DS,2005,Action,0
5223,Bomberman,DS,2005,Puzzle,0
5224,Brain Boost: Gamma Wave,DS,2005,Puzzle,0
5225,The Incredibles: Rise of the Underminer,DS,2005,Action,0
5226,Brain Boost: Beta Wave,DS,2005,Puzzle,0
5227,Yu-Gi-Oh! Nightmare Troubadour (US sales),DS,2005,Action,0
5228,Naruto RPG 2: Chidori vs Rasengan,DS,2005,Role-Playing,0
5229,Power Pro Kun Pocket 8,DS,2005,Sports,0
5230,Robots,DS,2005,Action,0
5231,Retro Atari Classics,DS,2005,Misc,0
5232,Need for Speed Underground 2,DS,2005,Racing,0
5233,Peter Jackson's King Kong: The Official Game of the Movie,DS,2005,Action,0
5234,Disney's Kim Possible: Kimmunicator,DS,2005,Platform,0
5235,Harvest Moon DS (jp sales),DS,2005,Simulation,0
5236,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,2005,Action,0
5237,Madden NFL 06,DS,2005,Sports,0
5238,Break 'Em All,DS,2005,Puzzle,0
5239,Lunar: Dragon Song,DS,2005,Role-Playing,0
5240,Battles of Prince of Persia,DS,2005,Strategy,0
5241,Pac 'n Roll,DS,2005,Platform,0
5242,GoldenEye: Rogue Agent,DS,2005,Shooter,0
5243,Lost in Blue,DS,2005,Adventure,0
5244,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,DS,2005,Misc,0
5245,ATV: Quad Frenzy,DS,2005,Racing,0
5246,Bust-A-Move DS,DS,2005,Puzzle,0
5247,Mega Man Battle Network 5: Double Team DS (JP sales),DS,2005,Role-Playing,0
5248,Viewtiful Joe: Double Trouble!,DS,2005,Action,0
5249,Power Pocket Koushien,DS,2005,Sports,0
5250,Harvest Moon DS Cute (jp sales),DS,2005,Simulation,0
5251,Ford Racing 3,DS,2005,Racing,0
5252,SD Gundam G Generation DS,DS,2005,Role-Playing,0
5253,Snood 2: On Vacation,DS,2005,Puzzle,0
5254,Tak: The Great Juju Challenge,DS,2005,Platform,0
5255,Fullmetal Alchemist: Dual Sympathy,DS,2005,Role-Playing,0
5256,Sega Casino,DS,2005,Misc,0
5257,Scooby-Doo! Unmasked,DS,2005,Platform,0
5258,Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,0
5259,Monster Trucks DS,DS,2005,Racing,0
5260,Whac-A-Mole,DS,2005,Puzzle,0
5261,World Championship Poker: Deluxe Series,DS,2005,Misc,0
5262,The Rub Rabbits!,DS,2005,Puzzle,0
5263,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,2005,Misc,0
5264,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005,Action,0
5265,Real Time Conflict: Shogun Empires,DS,2005,Strategy,0
5266,Dino Master: Dig Discover Duel,DS,2005,Strategy,0
5267,Classic Action: Devilish,DS,2005,Misc,0
5268,Frogger: Helmet Chaos,DS,2005,Platform,0
5269,Osu! Tatakae! Ouendan,DS,2005,Misc,0
5270,Mega Man Battle Network 5: Double Team DS (US sales),DS,2005,Role-Playing,0
5271,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,0
5272,Dig Dug: Digging Strike,DS,2005,Puzzle,0
5273,Nanostray,DS,2005,Shooter,0
5274,FIFA Soccer 06,DS,2005,Sports,0
5275,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,2005,Adventure,0
5276,Bubble Bobble Revolution,DS,2005,Puzzle,0
5277,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,DS,2005,Misc,0
5278,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,2005,Misc,0
5279,Super Black Bass Fishing,DS,2005,Sports,0
5280,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,2005,Misc,0
5281,Texas Hold 'Em Poker DS,DS,2005,Misc,0
5282,Tao Adventure: Curse Demon,DS,2005,Role-Playing,0
5283,Electroplankton,DS,2005,Misc,0
5284,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,2005,Action,0
5285,The Professor's Brain Trainer: Logic,DS,2005,Puzzle,0
5286,SBK: Snowboard Kids,DS,2005,Sports,0
5287,Rainbow Islands Revolution,DS,2005,Platform,0
5288,Elf Bowling 1 & 2,DS,2005,Sports,0
5289,Golden Nugget Casino DS,DS,2005,Misc,0
5290,Dragon Booster,DS,2005,Shooter,0
5291,Space Invaders Revolution,DS,2005,Shooter,0
5292,LifeSigns: Surgical Unit,DS,2005,Simulation,0
5293,Pokemon Mystery Dungeon: Red/Blue Rescue Team,GBA,2005,Role-Playing,2
5294,2 Games in 1: Sonic Advance & ChuChu Rocket!,GBA,2005,Misc,2
5295,LEGO Star Wars: The Video Game,GBA,2005,Action,1
5296,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005,Role-Playing,1
5297,Mario Party Advance,GBA,2005,Misc,1
5298,Bentley's Hackpack,GBA,2005,Misc,1
5299,Madagascar,GBA,2005,Platform,1
5300,Donkey Kong Country 3,GBA,2005,Platform,1
5301,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2005,Role-Playing,1
5302,Star Wars Episode III: Revenge of the Sith,GBA,2005,Action,1
5303,Kouchuu Ouja Mushi King,GBA,2005,Action,1
5304,Disney's Chicken Little,GBA,2005,Platform,1
5305,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005,Misc,1
5306,2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005,Misc,1
5307,Final Fantasy IV Advance,GBA,2005,Role-Playing,1
5308,Harry Potter and the Goblet of Fire,GBA,2005,Action,1
5309,Mario Tennis: Power Tour,GBA,2005,Sports,1
5310,That's So Raven 2: Supernatural Style,GBA,2005,Adventure,1
5311,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005,Misc,1
5312,Madagascar: Operation Penguin,GBA,2005,Action,0
5313,Kong: The 8th Wonder of the World,GBA,2005,Action,0
5314,Disney's Kim Possible 3: Team Possible,GBA,2005,Platform,0
5315,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005,Platform,0
5316,Flight Control Rocket,GBA,2005,Simulation,0
5317,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,2005,Misc,0
5318,The Incredibles: Rise of the Underminer,GBA,2005,Action,0
5319,The Sims 2,GBA,2005,Simulation,0
5320,The Cat in the Hat,GBA,2005,Platform,0
5321,Backyard Baseball 2006,GBA,2005,Sports,0
5322,Risk / Battleship / Clue,GBA,2005,Misc,0
5323,Herbie: Fully Loaded,GBA,2005,Racing,0
5324,Shrek SuperSlam,GBA,2005,Action,0
5325,Dr. Mario / Puzzle League,GBA,2005,Puzzle,0
5326,Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,2005,Misc,0
5327,SpongeBob SquarePants: Double Pack,GBA,2005,Platform,0
5328,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,GBA,2005,Action,0
5329,Ultimate Spider-Man,GBA,2005,Action,0
5330,Lizzie McGuire 3: Homecoming Havoc,GBA,2005,Platform,0
5331,Charlie and the Chocolate Factory,GBA,2005,Adventure,0
5332,Dragon Ball GT: Transformation,GBA,2005,Action,0
5333,Fantastic 4: Flame On,GBA,2005,Action,0
5334,Connect Four / Perfection / Trouble,GBA,2005,Misc,0
5335,Need for Speed: Most Wanted,GBA,2005,Racing,0
5336,Sorry! / Aggravation / Scrabble Junior,GBA,2005,Misc,0
5337,Catz,GBA,2005,Simulation,0
5338,DK: King of Swing,GBA,2005,Platform,0
5339,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,2005,Puzzle,0
5340,Tony Hawk's American Sk8land,GBA,2005,Sports,0
5341,Yu-Gi-Oh! GX: Duel Academy,GBA,2005,Misc,0
5342,Madden NFL 06,GBA,2005,Sports,0
5343,Danny Phantom: The Ultimate Enemy,GBA,2005,Action,0
5344,CandyLand / Chutes & Ladders / Memory,GBA,2005,Misc,0
5345,Namco Museum: 50th Anniversary,GBA,2005,Misc,0
5346,Crash & Spyro Superpack,GBA,2005,Platform,0
5347,Super Robot Taisen J,GBA,2005,Strategy,0
5348,The Game of Life / Yahtzee / Payday,GBA,2005,Misc,0
5349,Scooby-Doo! Unmasked,GBA,2005,Platform,0
5350,Hello Kitty: Happy Party Pals,GBA,2005,Misc,0
5351,Tak: The Great Juju Challenge,GBA,2005,Platform,0
5352,Batman Begins,GBA,2005,Action,0
5353,Mousetrap / Operation / Simon,GBA,2005,Misc,0
5354,Let's Ride: Sunshine Stables,GBA,2005,Sports,0
5355,Power Rangers Double Pack,GBA,2005,Action,0
5356,Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,2005,Misc,0
5357,The Fairly Odd Parents: Clash with the Anti-World,GBA,2005,Adventure,0
5358,Spongebob Squarepants / Fairly Odd Parents Double Pack,GBA,2005,Action,0
5359,Barbie Superpack: Secret Agent / Groovy Games,GBA,2005,Misc,0
5360,Sonic Advance & Sonic Pinball Party Combo Pack,GBA,2005,Misc,0
5361,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,2005,Misc,0
5362,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005,Platform,0
5363,Paperboy / Rampage,GBA,2005,Misc,0
5364,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GBA,2005,Platform,0
5365,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,2005,Racing,0
5366,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,GBA,2005,Misc,0
5367,The Bible Game,GBA,2005,Misc,0
5368,"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005,Platform,0
5369,Pac-Man Pinball Advance,GBA,2005,Misc,0
5370,Pac-Man World 2,GBA,2005,Action,0
5371,Dynasty Warriors Advance,GBA,2005,Action,0
5372,Mega Man Zero 4,GBA,2005,Platform,0
5373,Banjo-Pilot,GBA,2005,Racing,0
5374,Barbie and the Magic of Pegasus,GBA,2005,Action,0
5375,2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,2005,Platform,0
5376,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GBA,2005,Adventure,0
5377,Board Game Classics,GBA,2005,Misc,0
5378,Dragon Ball Z: The Legacy of Goku I & II,GBA,2005,Role-Playing,0
5379,Winx Club,GBA,2005,Shooter,0
5380,Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,0
5381,Let's Ride! Dreamer,GBA,2005,Adventure,0
5382,FIFA Soccer 06,GBA,2005,Sports,0
5383,everGirl,GBA,2005,Adventure,0
5384,Centipede / Breakout / Warlords,GBA,2005,Misc,0
5385,Gunstar Super Heroes,GBA,2005,Shooter,0
5386,Rayman: Hoodlum's Revenge,GBA,2005,Platform,0
5387,2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005,Misc,0
5388,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005,Action,0
5389,Tokyo Xtreme Racer Advance,GBA,2005,Racing,0
5390,Ford Racing 3,GBA,2005,Racing,0
5391,Hi Hi Puffy AmiYumi: Kaznapped,GBA,2005,Action,0
5392,Scrabble Blast!,GBA,2005,Misc,0
5393,Rebelstar: Tactical Command,GBA,2005,Strategy,0
5394,Sigma Star Saga,GBA,2005,Role-Playing,0
5395,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,0
5396,The Berenstain Bears and the Spooky Old Tree,GBA,2005,Platform,0
5397,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,2005,Role-Playing,0
5398,Millipede / Super Breakout / Lunar Lander,GBA,2005,Misc,0
5399,Trollz: Hair Affair!,GBA,2005,Misc,0
5400,Chicken Shoot,GBA,2005,Action,0
5401,Super Army War,GBA,2005,Action,0
5402,Big Mutha Truckers,GBA,2005,Racing,0
5403,Gumby vs. the Astrobots,GBA,2005,Action,0
5404,Care Bears - Care Quest,GBA,2005,Action,0
5405,Sky Dancers,GBA,2005,Action,0
5406,Backyard NFL Football 2006,GBA,2005,Sports,0
5407,James Pond: Codename Robocod,GBA,2005,Platform,0
5408,Driv3r,GBA,2005,Racing,0
5409,Elf Bowling 1 & 2,GBA,2005,Sports,0
5410,Chicken Shoot 2,GBA,2005,Adventure,0
5411,Totally Spies!,GBA,2005,Platform,0
5412,Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005,Misc,0
5413,Marble Madness / Klax,GBA,2005,Puzzle,0
5414,Atomic Betty,GBA,2005,Puzzle,0
5415,Popeye: Rush for Spinach,GBA,2005,Platform,0
5416,Kong: King of Atlantis,GBA,2005,Action,0
5417,Franklin the Turtle,GBA,2005,Misc,0
5418,Gauntlet / Rampart,GBA,2005,Misc,0
5419,Spy Hunter / Super Sprint,GBA,2005,Racing,0
5420,Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,2005,Misc,0
5421,Shonen Jump's Shaman King: Master of Spirits 2,GBA,2005,Role-Playing,0
5422,Ultimate Puzzle Games,GBA,2005,Puzzle,0
5423,Rayman 10th Anniversary,GBA,2005,Platform,0
5424,World Poker Tour,GBA,2005,Misc,0
5425,Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,2005,Misc,0
5426,Whac-A-Mole,GBA,2005,Puzzle,0
5427,Snood 2: On Vacation,GBA,2005,Puzzle,0
5428,Resident Evil 4,GC,2005,Action,2
5429,Super Mario Strikers,GC,2005,Sports,2
5430,Mario Party 7,GC,2005,Misc,2
5431,Mario Superstar Baseball,GC,2005,Sports,1
5432,LEGO Star Wars: The Video Game,GC,2005,Action,1
5433,Pokemon XD: Gale of Darkness,GC,2005,Role-Playing,1
5434,Star Fox: Assault,GC,2005,Shooter,1
5435,Shadow The Hedgehog,GC,2005,Platform,1
5436,Madagascar,GC,2005,Platform,1
5437,Madden NFL 06,GC,2005,Sports,1
5438,Need for Speed: Most Wanted,GC,2005,Racing,1
5439,Fire Emblem: Path of Radiance,GC,2005,Action,1
5440,Dance Dance Revolution: Mario Mix,GC,2005,Misc,0
5441,"SpongeBob SquarePants: Lights, Camera, Pants!",GC,2005,Misc,0
5442,Tony Hawk's American Wasteland,GC,2005,Sports,0
5443,Harry Potter and the Goblet of Fire,GC,2005,Action,0
5444,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005,Puzzle,0
5445,Battalion Wars,GC,2005,Strategy,0
5446,Chibi-Robo! Plug into Adventure!,GC,2005,Adventure,0
5447,Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,0
5448,Ultimate Spider-Man,GC,2005,Action,0
5449,Nicktoons: Unite!,GC,2005,Adventure,0
5450,WWE Day of Reckoning 2,GC,2005,Fighting,0
5451,The Sims 2,GC,2005,Simulation,0
5452,Call Of Duty 2: Big Red One,GC,2005,Shooter,0
5453,Naruto: Gekito Ninja Taisen! 4,GC,2005,Fighting,0
5454,MVP Baseball 2005,GC,2005,Sports,0
5455,NBA Live 06,GC,2005,Sports,0
5456,NBA Street V3,GC,2005,Sports,0
5457,Disney's Chicken Little,GC,2005,Platform,0
5458,Medal of Honor European Assault,GC,2005,Shooter,0
5459,"Ed, Edd n Eddy: The Mis-Edventures",GC,2005,Platform,0
5460,X-Men Legends II: Rise of Apocalypse,GC,2005,Role-Playing,0
5461,Harvest Moon: Magical Melody,GC,2005,Simulation,0
5462,Peter Jackson's King Kong: The Official Game of the Movie,GC,2005,Action,0
5463,Fantastic 4,GC,2005,Action,0
5464,From Russia With Love,GC,2005,Action,0
5465,Shrek SuperSlam,GC,2005,Action,0
5466,Namco Museum: 50th Anniversary,GC,2005,Misc,0
5467,Dragon Ball Z: Sagas,GC,2005,Fighting,0
5468,Bratz: Rock Angelz,GC,2005,Misc,0
5469,Gun,GC,2005,Shooter,0
5470,Charlie and the Chocolate Factory,GC,2005,Adventure,0
5471,True Crime: New York City,GC,2005,Action,0
5472,Fight Night Round 2,GC,2005,Fighting,0
5473,SSX On Tour,GC,2005,Sports,0
5474,Crash Tag Team Racing,GC,2005,Racing,0
5475,The Incredibles: Rise of the Underminer,GC,2005,Action,0
5476,Robots,GC,2005,Action,0
5477,Tak: The Great Juju Challenge,GC,2005,Platform,0
5478,Scooby-Doo! Unmasked,GC,2005,Platform,0
5479,Killer7,GC,2005,Action,0
5480,Geist,GC,2005,Adventure,0
5481,The Incredible Hulk: Ultimate Destruction,GC,2005,Action,0
5482,Prince of Persia: The Two Thrones,GC,2005,Action,0
5483,Batman Begins,GC,2005,Action,0
5484,FIFA 06 Soccer,GC,2005,Sports,0
5485,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005,Action,0
5486,Dora the Explorer: Journey to the Purple Planet,GC,2005,Adventure,0
5487,Mortal Kombat: Deception,GC,2005,Fighting,0
5488,Tiger Woods PGA Tour 06,GC,2005,Sports,0
5489,Tom Clancy's Splinter Cell: Chaos Theory,GC,2005,Action,0
5490,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005,Adventure,0
5491,Pac-Man World 3,GC,2005,Platform,0
5492,Digimon World 4,GC,2005,Role-Playing,0
5493,Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,0
5494,Bleach GC: Tasogare Ni Mamieru Shinigami,GC,2005,Fighting,0
5495,Hello Kitty: Roller Rescue,GC,2005,Action,0
5496,Jikkyou Powerful Pro Yakyuu 12,GC,2005,Sports,0
5497,NHL 06,GC,2005,Sports,0
5498,TimeSplitters: Future Perfect,GC,2005,Shooter,0
5499,Shonen Jump's One Piece: Pirates Carnival,GC,2005,Misc,0
5500,SD Gundam: Gashapon Wars,GC,2005,Strategy,0
5501,TMNT: Mutant Melee,GC,2005,Fighting,0
5502,Tom Clancy's Ghost Recon 2,GC,2005,Shooter,0
5503,Karaoke Revolution Party,GC,2005,Misc,0
5504,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005,Platform,0
5505,Spartan: Total Warrior,GC,2005,Action,0
5506,Midway Arcade Treasures 3,GC,2005,Misc,0
5507,Zatch Bell! Mamodo Battles,GC,2005,Fighting,0
5508,Strike Force Bowling,GC,2005,Sports,0
5509,Shonen Jump's One Piece: Grand Battle,GC,2005,Fighting,0
5510,FIFA Street,GC,2005,Sports,0
5511,Viewtiful Joe: Red Hot Rumble,GC,2005,Action,0
5512,Dance Dance Revolution: Mario Mix (JP sales),GC,2005,Simulation,0
5513,Pinball Hall of Fame: The Gottlieb Collection,GC,2005,Misc,0
5514,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005,Platform,0
5515,World Series of Poker,GC,2005,Misc,0
5516,American Chopper 2: Full Throttle,GC,2005,Racing,0
5517,Frogger: Ancient Shadow,GC,2005,Platform,0
5518,Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter,0
5519,Zatch Bell! Mamodo Fury,GC,2005,Fighting,0
5520,Cabela's Dangerous Hunts 2,GC,2005,Sports,0
5521,Cabela's Outdoor Adventures,GC,2005,Sports,0
5522,Animaniacs: The Great Edgar Hunt,GC,2005,Platform,0
5523,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005,Sports,0
5524,Kao the Kangaroo Round 2,GC,2005,Platform,0
5525,The Sims 2: Nightlife,PC,2005,Simulation,1
5526,Grand Theft Auto: San Andreas,PC,2005,Action,1
5527,Age of Empires III,PC,2005,Strategy,0
5528,Need for Speed: Most Wanted,PC,2005,Racing,0
5529,Star Wars: Battlefront II,PC,2005,Shooter,0
5530,Sid Meier's Civilization IV,PC,2005,Strategy,0
5531,Black & White 2,PC,2005,Strategy,0
5532,RollerCoaster Tycoon 3: Platinum,PC,2005,Strategy,0
5533,Battlefield 2,PC,2005,Shooter,0
5534,Silent Hunter III,PC,2005,Simulation,0
5535,Fable: The Lost Chapters,PC,2005,Role-Playing,0
5536,Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005,Role-Playing,0
5537,Call of Duty 2,PC,2005,Shooter,0
5538,The Sims 2: University,PC,2005,Simulation,0
5539,Star Wars: Republic Commando,PC,2005,Shooter,0
5540,Guild Wars Trilogy,PC,2005,Role-Playing,0
5541,Imperial Glory,PC,2005,Strategy,0
5542,The Movies,PC,2005,Simulation,0
5543,Hello Kitty: Roller Rescue,PC,2005,Action,0
5544,Guild Wars,PC,2005,Role-Playing,0
5545,Empire Earth II,PC,2005,Strategy,0
5546,SWAT 4,PC,2005,Shooter,0
5547,Dungeon Siege II,PC,2005,Role-Playing,0
5548,Stronghold 2 Deluxe,PC,2005,Strategy,0
5549,Falcon 4.0: Allied Force,PC,2005,Simulation,0
5550,GT Legends,PC,2005,Racing,0
5551,Indigo Prophecy,PC,2005,Adventure,0
5552,Quake 4,PC,2005,Shooter,0
5553,The Sims: Complete Collection,PC,2005,Simulation,0
5554,Sacred Gold,PC,2005,Role-Playing,0
5555,Starship Troopers,PC,2005,Shooter,0
5556,Heroes of the Pacific,PC,2005,Simulation,0
5557,LEGO Star Wars: The Video Game,PC,2005,Action,0
5558,The Incredibles: Rise of the Underminer,PC,2005,Action,0
5559,Sniper Elite,PC,2005,Shooter,0
